EventID,VehicleType,Latitude,Longitude,EquipmentID,BusID,BusLine,id,tripId,startTime,StartDate,routeId,speed,currentStopSequence,currentStatus,timestamp,occupancyStatus
160,Bus,45.5088131,-73.613838,Bus 51 O9,9,Bus 51 O,40072,263869196,,,299,7.701254841,40,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
161,Bus,45.4950671,-73.6182743,Bus 165 N10,10,Bus 165 N,40073,263869207,,,403,58.95235637,67,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
161,Bus,45.5005306,-73.6314601,Bus 165 N7,7,Bus 165 N,40071,263869205,,,110,54.24460711,42,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
161,Bus,45.4853722,-73.5769629,Bus 420 E11,11,Bus 420 E,40074,263869208,,,401,3.279026008,64,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
161,Bus,45.4755769,-73.6375058,Bus 51 E15,15,Bus 51 E,40069,263869209,,,307,15.92001468,70,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
161,Bus,45.4715039,-73.6401397,Bus 51 E18,18,Bus 51 E,40075,263869211,,,36,3.759485591,5,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
161,Bus,45.4890654,-73.6243951,Bus 51 O3,3,Bus 51 O,40066,263869202,,,265,16.62067117,12,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
161,Bus,45.4968645,-73.6179578,Bus 51 O6,6,Bus 51 O,40070,263869204,,,320,39.16488316,17,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
161,Bus,45.5084071,-73.6142027,Bus 51 O9,9,Bus 51 O,40072,263869206,,,7,10.87604465,63,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
162,Bus,45.4950709,-73.6186606,Bus 165 N10,10,Bus 165 N,40073,263869217,,,105,58.17119262,75,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
162,Bus,45.5008239,-73.6321038,Bus 165 N7,7,Bus 165 N,40071,263869215,,,299,0.051320441,68,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
162,Bus,45.4869744,-73.5743666,Bus 420 E11,11,Bus 420 E,40074,263869218,,,458,17.06873265,54,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
162,Bus,45.4757321,-73.637377,Bus 51 E15,15,Bus 51 E,40069,263869219,,,488,0.826295322,42,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
162,Bus,45.4715886,-73.6400793,Bus 51 E18,18,Bus 51 E,40075,263869221,,,125,1.238708647,69,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
162,Bus,45.4886893,-73.6247063,Bus 51 O3,3,Bus 51 O,40066,263869212,,,124,56.4033962,66,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
162,Bus,45.4967141,-73.6176467,Bus 51 O6,6,Bus 51 O,40070,263869214,,,72,17.81521955,55,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
162,Bus,45.5080387,-73.6145139,Bus 51 O9,9,Bus 51 O,40072,263869216,,,11,27.06854113,69,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
163,Bus,45.4951085,-73.6188698,Bus 165 N10,10,Bus 165 N,40073,263869227,,,413,8.72603794,30,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
163,Bus,45.5010156,-73.6325061,Bus 165 N7,7,Bus 165 N,40071,263869225,,,150,28.98487118,50,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
163,Bus,45.4891406,-73.5720921,Bus 420 E11,11,Bus 420 E,40074,263869228,,,254,33.03251779,79,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
163,Bus,45.4758473,-73.6372731,Bus 51 E15,15,Bus 51 E,40069,263869229,,,145,0.021333993,54,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
163,Bus,45.4717033,-73.6400257,Bus 51 E18,18,Bus 51 E,40075,263869231,,,20,33.02457313,23,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
163,Bus,45.4882305,-73.6251354,Bus 51 O3,3,Bus 51 O,40066,263869222,,,261,23.90441614,11,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
163,Bus,45.4965111,-73.6178344,Bus 51 O6,6,Bus 51 O,40070,263869224,,,464,22.1345998,12,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
163,Bus,45.5076853,-73.6148143,Bus 51 O9,9,Bus 51 O,40072,263869226,,,151,13.95634112,69,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
164,Bus,45.4952175,-73.6193419,Bus 165 N10,10,Bus 165 N,40073,263869237,,,6,7.206656976,51,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
164,Bus,45.5011716,-73.6328696,Bus 165 N7,7,Bus 165 N,40071,263869235,,,177,15.76478348,42,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
164,Bus,45.490532,-73.5708046,Bus 420 E11,11,Bus 420 E,40074,263869238,,,334,23.86844444,4,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
164,Bus,45.4759714,-73.6371564,Bus 51 E15,15,Bus 51 E,40069,263869239,,,268,18.21038429,21,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
164,Bus,45.4717861,-73.6399841,Bus 51 E18,18,Bus 51 E,40075,263869241,,,194,7.932617646,6,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
164,Bus,45.4878469,-73.6255109,Bus 51 O3,3,Bus 51 O,40066,263869232,,,243,59.18754243,54,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
164,Bus,45.4962667,-73.6180437,Bus 51 O6,6,Bus 51 O,40070,263869234,,,275,6.337240926,32,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
164,Bus,45.5072417,-73.6152112,Bus 51 O9,9,Bus 51 O,40072,263869236,,,97,42.24377353,72,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
165,Bus,45.4953755,-73.6200231,Bus 165 N10,10,Bus 165 N,40073,263869247,,,42,2.696470438,29,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
165,Bus,45.5012685,-73.6331002,Bus 165 N7,7,Bus 165 N,40071,263869245,,,216,3.844764311,7,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
165,Bus,45.491412,-73.569957,Bus 420 E11,11,Bus 420 E,40074,263869248,,,247,34.91443578,49,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
165,Bus,45.4760467,-73.637086,Bus 51 E15,15,Bus 51 E,40069,263869249,,,377,43.06962773,67,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
165,Bus,45.4720306,-73.6399198,Bus 51 E18,18,Bus 51 E,40075,263869251,,,77,31.71135707,62,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
165,Bus,45.4874934,-73.6257899,Bus 51 O3,3,Bus 51 O,40066,263869242,,,396,58.7405188,59,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
165,Bus,45.496041,-73.6182314,Bus 51 O6,6,Bus 51 O,40070,263869244,,,238,48.48981278,34,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
165,Bus,45.5069559,-73.6155224,Bus 51 O9,9,Bus 51 O,40072,263869246,,,206,28.04508662,54,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
166,Bus,45.4955409,-73.620522,Bus 165 N10,10,Bus 165 N,40073,263869257,,,104,59.74613999,45,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
166,Bus,45.5013559,-73.633292,Bus 165 N7,7,Bus 165 N,40071,263869255,,,451,21.50778483,65,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
166,Bus,45.4932697,-73.5681653,Bus 420 E11,11,Bus 420 E,40074,263869258,,,238,55.57618874,68,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
166,Bus,45.4760975,-73.6370464,Bus 51 E15,15,Bus 51 E,40069,263869259,,,481,9.470581096,57,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
166,Bus,45.472324,-73.6398983,Bus 51 E18,18,Bus 51 E,40075,263869261,,,107,8.168172364,50,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
166,Bus,45.4871323,-73.6261225,Bus 51 O3,3,Bus 51 O,40066,263869252,,,286,15.91034589,72,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
166,Bus,45.4958305,-73.6184192,Bus 51 O6,6,Bus 51 O,40070,263869254,,,178,21.54071782,45,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
166,Bus,45.5066176,-73.6158657,Bus 51 O9,9,Bus 51 O,40072,263869256,,,121,55.28336286,71,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
167,Bus,45.4956989,-73.6208814,Bus 165 N10,10,Bus 165 N,40073,263869267,,,109,28.79551896,75,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
167,Bus,45.5014856,-73.633579,Bus 165 N7,7,Bus 165 N,40071,263869265,,,195,25.89062492,41,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
167,Bus,45.4941722,-73.5672641,Bus 420 E11,11,Bus 420 E,40074,263869268,,,434,53.7879236,71,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
167,Bus,45.4761891,-73.6369506,Bus 51 E15,15,Bus 51 E,40069,263869269,,,500,23.6184116,49,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
167,Bus,45.4726137,-73.6399037,Bus 51 E18,18,Bus 51 E,40075,263869271,,,250,14.16932227,13,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
167,Bus,45.4867111,-73.6265087,Bus 51 O3,3,Bus 51 O,40066,263869262,,,334,16.54188788,55,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
167,Bus,45.4956199,-73.6186391,Bus 51 O6,6,Bus 51 O,40070,263869264,,,312,25.5731655,55,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
167,Bus,45.5061213,-73.6162519,Bus 51 O9,9,Bus 51 O,40072,263869266,,,33,13.08069298,8,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
168,Bus,45.4959207,-73.6213106,Bus 165 N10,10,Bus 165 N,40073,263869277,,,174,31.32531742,78,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
168,Bus,45.5015646,-73.6337587,Bus 165 N7,7,Bus 165 N,40071,263869275,,,489,9.853708649,12,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
168,Bus,45.4953755,-73.5661697,Bus 420 E11,11,Bus 420 E,40074,263869278,,,184,15.60805437,32,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
168,Bus,45.4762663,-73.6368822,Bus 51 E15,15,Bus 51 E,40069,263869279,,,259,37.60556664,31,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
168,Bus,45.4727284,-73.6399037,Bus 51 E18,18,Bus 51 E,40075,263869281,,,4,33.47512584,39,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
168,Bus,45.4863426,-73.6268198,Bus 51 O3,3,Bus 51 O,40066,263869272,,,134,0.184954959,3,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
168,Bus,45.4953116,-73.6188859,Bus 51 O6,6,Bus 51 O,40070,263869274,,,77,58.03654621,52,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
168,Bus,45.5057003,-73.6166275,Bus 51 O9,9,Bus 51 O,40072,263869276,,,254,49.65554716,18,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
169,Bus,45.4960373,-73.6216432,Bus 165 N10,10,Bus 165 N,40073,263869287,,,356,8.671574732,49,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
169,Bus,45.5016604,-73.6339545,Bus 165 N7,7,Bus 165 N,40071,263869285,,,45,48.23990431,3,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
169,Bus,45.4961952,-73.5653865,Bus 420 E11,11,Bus 420 E,40074,263869288,,,163,43.37817377,15,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
169,Bus,45.4763349,-73.6368231,Bus 51 E15,15,Bus 51 E,40069,263869289,,,417,41.17337022,3,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
169,Bus,45.4728469,-73.6398768,Bus 51 E18,18,Bus 51 E,40075,263869291,,,296,53.96379407,41,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
169,Bus,45.4856957,-73.627367,Bus 51 O3,3,Bus 51 O,40066,263869282,,,213,27.70624444,15,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
169,Bus,45.4950747,-73.6191165,Bus 51 O6,6,Bus 51 O,40070,263869284,,,344,27.47483275,34,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
169,Bus,45.5053168,-73.61696,Bus 51 O9,9,Bus 51 O,40072,263869286,,,276,40.07040807,27,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
170,Bus,45.4962441,-73.6220938,Bus 165 N10,10,Bus 165 N,40073,263869297,,,290,34.91334353,18,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
170,Bus,45.5017112,-73.6341007,Bus 165 N7,7,Bus 165 N,40071,263869295,,,467,45.22165021,50,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
170,Bus,45.4968871,-73.5667384,Bus 420 E11,11,Bus 420 E,40074,263869298,,,164,53.46233896,46,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
170,Bus,45.4764139,-73.6367494,Bus 51 E15,15,Bus 51 E,40069,263869299,,,25,7.686817031,47,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
170,Bus,45.4729917,-73.6398071,Bus 51 E18,18,Bus 51 E,40075,263869301,,,313,37.09169522,59,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
170,Bus,45.4852895,-73.627764,Bus 51 O3,3,Bus 51 O,40066,263869292,,,407,22.22436777,80,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
170,Bus,45.4948791,-73.619256,Bus 51 O6,6,Bus 51 O,40070,263869294,,,144,20.68769963,7,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
170,Bus,45.5048731,-73.6173356,Bus 51 O9,9,Bus 51 O,40072,263869296,,,55,41.46729809,17,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
171,Bus,45.4964321,-73.6225122,Bus 165 N10,10,Bus 165 N,40073,263869307,,,328,44.0237821,48,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
171,Bus,45.5018033,-73.6342925,Bus 165 N7,7,Bus 165 N,40071,263869305,,,288,50.67939312,3,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
171,Bus,45.4975714,-73.5659444,Bus 420 E11,11,Bus 420 E,40074,263869308,,,293,31.68837499,59,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
171,Bus,45.476475,-73.6366998,Bus 51 E15,15,Bus 51 E,40069,263869309,,,239,0.067593391,45,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
171,Bus,45.4730971,-73.6397266,Bus 51 E18,18,Bus 51 E,40075,263869311,,,456,13.78881444,36,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
171,Bus,45.4848382,-73.628161,Bus 51 O3,3,Bus 51 O,40066,263869302,,,258,1.843319465,20,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
171,Bus,45.4947325,-73.6193794,Bus 51 O6,6,Bus 51 O,40070,263869304,,,494,55.17816779,68,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
171,Bus,45.5044295,-73.6177218,Bus 51 O9,9,Bus 51 O,40072,263869306,,,179,22.34594264,68,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
172,Bus,45.4965938,-73.6228716,Bus 165 N10,10,Bus 165 N,40073,263869317,,,211,18.44338217,36,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
172,Bus,45.5018757,-73.6344548,Bus 165 N7,7,Bus 165 N,40071,263869315,,,152,57.00044839,59,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
172,Bus,45.4986919,-73.5646141,Bus 420 E11,11,Bus 420 E,40074,263869318,,,315,19.43910758,46,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
172,Bus,45.4765456,-73.6366381,Bus 51 E15,15,Bus 51 E,40069,263869319,,,187,39.02583916,53,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
172,Bus,45.4732325,-73.6396033,Bus 51 E18,18,Bus 51 E,40075,263869321,,,168,21.42953985,75,STOPPED_AT,,FEW_SEATS_AVAILABLE
172,Bus,45.4843718,-73.6286008,Bus 51 O3,3,Bus 51 O,40066,263869312,,,194,2.358067938,8,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
172,Bus,45.4945181,-73.6195296,Bus 51 O6,6,Bus 51 O,40070,263869314,,,292,24.85361939,10,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
172,Bus,45.5038505,-73.6183119,Bus 51 O9,9,Bus 51 O,40072,263869316,,,100,49.11886874,46,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
173,Bus,45.4967179,-73.6231238,Bus 165 N10,10,Bus 165 N,40073,263869327,,,29,8.904966783,46,STOPPED_AT,,MANY_SEATS_AVAILABLE
173,Bus,45.5019471,-73.6346237,Bus 165 N7,7,Bus 165 N,40071,263869325,,,257,48.09611489,35,STOPPED_AT,,FEW_SEATS_AVAILABLE
173,Bus,45.4991807,-73.5639811,Bus 420 E11,11,Bus 420 E,40074,263869328,,,62,5.838671692,13,STOPPED_AT,,STANDING_ROOM_ONLY
173,Bus,45.4765963,-73.6365918,Bus 51 E15,15,Bus 51 E,40069,263869329,,,500,8.929885512,16,STOPPED_AT,,STANDING_ROOM_ONLY
173,Bus,45.473398,-73.6394557,Bus 51 E18,18,Bus 51 E,40075,263869331,,,164,55.58874446,78,STOPPED_AT,,FEW_SEATS_AVAILABLE
173,Bus,45.4838528,-73.6289978,Bus 51 O3,3,Bus 51 O,40066,263869322,,,458,29.29085506,34,STOPPED_AT,,FEW_SEATS_AVAILABLE
173,Bus,45.4943,-73.6197174,Bus 51 O6,6,Bus 51 O,40070,263869324,,,193,1.703180653,51,STOPPED_AT,,FEW_SEATS_AVAILABLE
173,Bus,45.5033617,-73.6186981,Bus 51 O9,9,Bus 51 O,40072,263869326,,,383,40.57700159,28,STOPPED_AT,,STANDING_ROOM_ONLY
174,Bus,45.4968194,-73.623392,Bus 165 N10,10,Bus 165 N,40073,263869337,,,90,6.061234055,39,STOPPED_AT,,MANY_SEATS_AVAILABLE
174,Bus,45.5020204,-73.6348008,Bus 165 N7,7,Bus 165 N,40071,263869335,,,122,56.05659215,37,STOPPED_AT,,FEW_SEATS_AVAILABLE
174,Bus,45.4997147,-73.5633481,Bus 420 E11,11,Bus 420 E,40074,263869338,,,436,48.81375613,31,STOPPED_AT,,STANDING_ROOM_ONLY
174,Bus,45.4766749,-73.6365388,Bus 51 E15,15,Bus 51 E,40069,263869339,,,278,41.27833471,29,STOPPED_AT,,STANDING_ROOM_ONLY
174,Bus,45.4735297,-73.6393458,Bus 51 E18,18,Bus 51 E,40075,263869341,,,246,55.28283986,63,STOPPED_AT,,FEW_SEATS_AVAILABLE
174,Bus,45.4833864,-73.6294162,Bus 51 O3,3,Bus 51 O,40066,263869332,,,465,41.65425703,2,STOPPED_AT,,STANDING_ROOM_ONLY
174,Bus,45.4941684,-73.6198354,Bus 51 O6,6,Bus 51 O,40070,263869334,,,31,34.69298903,39,STOPPED_AT,,FEW_SEATS_AVAILABLE
174,Bus,45.5027301,-73.6193204,Bus 51 O9,9,Bus 51 O,40072,263869336,,,35,3.438591791,55,STOPPED_AT,,STANDING_ROOM_ONLY
175,Bus,45.496951,-73.623687,Bus 165 N10,10,Bus 165 N,40073,263869347,,,419,17.69410595,33,STOPPED_AT,,MANY_SEATS_AVAILABLE
175,Bus,45.5020853,-73.6349376,Bus 165 N7,7,Bus 165 N,40071,263869345,,,484,19.89485797,23,STOPPED_AT,,FEW_SEATS_AVAILABLE
175,Bus,45.5008276,-73.565011,Bus 420 E11,11,Bus 420 E,40074,263869348,,,288,12.53260185,3,STOPPED_AT,,STANDING_ROOM_ONLY
175,Bus,45.4768324,-73.6365455,Bus 51 E15,15,Bus 51 E,40069,263869349,,,418,42.36955003,33,STOPPED_AT,,STANDING_ROOM_ONLY
175,Bus,45.473667,-73.6392117,Bus 51 E18,18,Bus 51 E,40075,263869351,,,421,40.61640892,14,STOPPED_AT,,FEW_SEATS_AVAILABLE
175,Bus,45.4827771,-73.629899,Bus 51 O3,3,Bus 51 O,40066,263869342,,,277,49.21015977,74,STOPPED_AT,,STANDING_ROOM_ONLY
175,Bus,45.4939654,-73.6200124,Bus 51 O6,6,Bus 51 O,40070,263869344,,,194,44.31489095,11,STOPPED_AT,,FEW_SEATS_AVAILABLE
175,Bus,45.5022112,-73.619771,Bus 51 O9,9,Bus 51 O,40072,263869346,,,311,11.42672537,27,STOPPED_AT,,STANDING_ROOM_ONLY
176,Bus,45.4971202,-73.6240679,Bus 165 N10,10,Bus 165 N,40073,263869357,,,359,59.08601896,57,STOPPED_AT,,MANY_SEATS_AVAILABLE
176,Bus,45.5021755,-73.6351481,Bus 165 N7,7,Bus 165 N,40071,263869355,,,164,24.08465147,38,STOPPED_AT,,FEW_SEATS_AVAILABLE
176,Bus,45.5019255,-73.5671246,Bus 420 E11,11,Bus 420 E,40074,263869358,,,210,53.54516097,42,STOPPED_AT,,STANDING_ROOM_ONLY
176,Bus,45.476949,-73.6365616,Bus 51 E15,15,Bus 51 E,40069,263869359,,,170,37.00467286,28,STOPPED_AT,,STANDING_ROOM_ONLY
176,Bus,45.4738156,-73.6390829,Bus 51 E18,18,Bus 51 E,40075,263869361,,,164,38.56833337,22,STOPPED_AT,,FEW_SEATS_AVAILABLE
176,Bus,45.4819196,-73.630693,Bus 51 O3,3,Bus 51 O,40066,263869352,,,196,27.04982953,45,STOPPED_AT,,STANDING_ROOM_ONLY
176,Bus,45.4937698,-73.6201519,Bus 51 O6,6,Bus 51 O,40070,263869354,,,56,4.396121928,24,STOPPED_AT,,FEW_SEATS_AVAILABLE
176,Bus,45.5016473,-73.6202753,Bus 51 O9,9,Bus 51 O,40072,263869356,,,334,59.21877362,47,STOPPED_AT,,STANDING_ROOM_ONLY
177,Bus,45.4973195,-73.6245131,Bus 165 N10,10,Bus 165 N,40073,263869367,,,389,14.16477215,54,STOPPED_AT,,MANY_SEATS_AVAILABLE
177,Bus,45.502497,-73.6358643,Bus 165 N7,7,Bus 165 N,40071,263869365,,,96,39.48736697,9,STOPPED_AT,,FEW_SEATS_AVAILABLE
177,Bus,45.5027827,-73.5688734,Bus 420 E11,11,Bus 420 E,40074,263869368,,,380,13.43799681,12,STOPPED_AT,,STANDING_ROOM_ONLY
177,Bus,45.4770976,-73.6365724,Bus 51 E15,15,Bus 51 E,40069,263869369,,,303,43.20446425,35,STOPPED_AT,,STANDING_ROOM_ONLY
177,Bus,45.4739641,-73.6389488,Bus 51 E18,18,Bus 51 E,40075,263869371,,,317,55.58372139,4,STOPPED_AT,,STANDING_ROOM_ONLY
177,Bus,45.4810545,-73.6315191,Bus 51 O3,3,Bus 51 O,40066,263869362,,,14,29.03700897,29,STOPPED_AT,,STANDING_ROOM_ONLY
177,Bus,45.4936006,-73.6203289,Bus 51 O6,6,Bus 51 O,40070,263869364,,,217,45.86193449,13,STOPPED_AT,,FEW_SEATS_AVAILABLE
177,Bus,45.5012713,-73.6206079,Bus 51 O9,9,Bus 51 O,40072,263869366,,,302,55.06591781,32,STOPPED_AT,,STANDING_ROOM_ONLY
178,Bus,45.4975376,-73.6249906,Bus 165 N10,10,Bus 165 N,40073,263869377,,,185,34.6805202,77,STOPPED_AT,,MANY_SEATS_AVAILABLE
178,Bus,45.5026098,-73.6360037,Bus 165 N7,7,Bus 165 N,40071,263869375,,,148,42.07194781,45,STOPPED_AT,,FEW_SEATS_AVAILABLE
178,Bus,45.5033241,-73.5700428,Bus 420 E11,11,Bus 420 E,40074,263869378,,,11,34.52569019,45,STOPPED_AT,,STANDING_ROOM_ONLY
178,Bus,45.4772612,-73.6365885,Bus 51 E15,15,Bus 51 E,40069,263869379,,,486,26.16507614,63,STOPPED_AT,,STANDING_ROOM_ONLY
178,Bus,45.4741127,-73.6388201,Bus 51 E18,18,Bus 51 E,40075,263869381,,,345,38.10653256,61,STOPPED_AT,,STANDING_ROOM_ONLY
178,Bus,45.4802571,-73.6322379,Bus 51 O3,3,Bus 51 O,40066,263869372,,,30,56.62865519,37,STOPPED_AT,,STANDING_ROOM_ONLY
178,Bus,45.4934239,-73.6204737,Bus 51 O6,6,Bus 51 O,40070,263869374,,,291,55.93474252,39,STOPPED_AT,,FEW_SEATS_AVAILABLE
178,Bus,45.5008502,-73.6209941,Bus 51 O9,9,Bus 51 O,40072,263869376,,,100,55.61148848,49,STOPPED_AT,,STANDING_ROOM_ONLY
179,Bus,45.4977895,-73.6255646,Bus 165 N10,10,Bus 165 N,40073,263869387,,,397,39.51101613,70,STOPPED_AT,,FEW_SEATS_AVAILABLE
179,Bus,45.5028354,-73.6365402,Bus 165 N7,7,Bus 165 N,40071,263869385,,,314,35.08909304,68,STOPPED_AT,,FEW_SEATS_AVAILABLE
179,Bus,45.5037866,-73.5710084,Bus 420 E11,11,Bus 420 E,40074,263869388,,,64,58.86686095,61,STOPPED_AT,,STANDING_ROOM_ONLY
179,Bus,45.4774605,-73.6366206,Bus 51 E15,15,Bus 51 E,40069,263869389,,,56,33.18962151,9,STOPPED_AT,,STANDING_ROOM_ONLY
179,Bus,45.4742538,-73.6386913,Bus 51 E18,18,Bus 51 E,40075,263869391,,,240,9.020334228,61,STOPPED_AT,,STANDING_ROOM_ONLY
179,Bus,45.4800239,-73.6324739,Bus 51 O3,3,Bus 51 O,40066,263869382,,,356,12.45846745,59,STOPPED_AT,,STANDING_ROOM_ONLY
179,Bus,45.4932471,-73.6206239,Bus 51 O6,6,Bus 51 O,40070,263869384,,,477,19.10141767,13,STOPPED_AT,,FEW_SEATS_AVAILABLE
179,Bus,45.5003614,-73.6214232,Bus 51 O9,9,Bus 51 O,40072,263869386,,,326,4.171586165,42,STOPPED_AT,,STANDING_ROOM_ONLY
180,Bus,45.4979963,-73.6260098,Bus 165 N10,10,Bus 165 N,40073,263869397,,,99,14.57892167,15,STOPPED_AT,,FEW_SEATS_AVAILABLE
180,Bus,45.5030158,-73.6369318,Bus 165 N7,7,Bus 165 N,40071,263869395,,,242,43.1766991,79,STOPPED_AT,,FEW_SEATS_AVAILABLE
180,Bus,45.5040723,-73.5716146,Bus 420 E11,11,Bus 420 E,40074,263869398,,,232,2.638342496,4,STOPPED_AT,,STANDING_ROOM_ONLY
180,Bus,45.4776298,-73.6366341,Bus 51 E15,15,Bus 51 E,40069,263869399,,,298,47.53167301,49,STOPPED_AT,,STANDING_ROOM_ONLY
180,Bus,45.474393,-73.6385599,Bus 51 E18,18,Bus 51 E,40075,263869401,,,207,15.4047918,45,STOPPED_AT,,STANDING_ROOM_ONLY
180,Bus,45.4798396,-73.6326778,Bus 51 O3,3,Bus 51 O,40066,263869392,,,201,5.11009615,74,STOPPED_AT,,STANDING_ROOM_ONLY
180,Bus,45.4930064,-73.6208332,Bus 51 O6,6,Bus 51 O,40070,263869394,,,348,30.54033092,63,STOPPED_AT,,FEW_SEATS_AVAILABLE
180,Bus,45.4999327,-73.6218095,Bus 51 O9,9,Bus 51 O,40072,263869396,,,210,28.93981256,67,STOPPED_AT,,STANDING_ROOM_ONLY
181,Bus,45.4982332,-73.6265785,Bus 165 N10,10,Bus 165 N,40073,263869407,,,422,11.61367585,54,STOPPED_AT,,FEW_SEATS_AVAILABLE
181,Bus,45.5032377,-73.6374199,Bus 165 N7,7,Bus 165 N,40071,263869405,,,139,47.80844954,39,STOPPED_AT,,FEW_SEATS_AVAILABLE
